id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"135802912","154049853","20000.0","11125.0","36","11.05","3.95","0.97","655.25","B","B4","Regional Director","10+ years","MORTGAGE","200000.0","Not Verified","06-24-2018 08:55:13","07-24-2018 10:00:00","06-24-2018 10:00:00","06-24-2018 08:50:29","06-24-2018 08:56:48","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135802912"," ","Other","Other","331xx","FL","","0","5","22001","33.3","37.9","8.44","0","0.0","06-23-1993 17:00:00","720","724","0","67"," ","10"," ","6","4","7","0","61150","15417.0","39.1","35400","13","59706","5"," ","f","","0","1","0","0","0","67","7","3","6","487106","442750","63250","3","2","3","92","0","0","0","4","179","3","300","6","39400","3","4","0","10.99","INDIVIDUAL","CASH"," "," "," ","1","2","1","2","12","45733.0","66.7","1","1","9149.0","47.9","1","0","2","3051.67","3051"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135758602","153994343","40000.0","30925.0","36","13.06","7.40","1.15","1348.92","C","C1","Management","2 years","MORTGAGE","82800.0","Source Verified","06-22-2018 19:34:36","07-23-2018 18:00:00","06-23-2018 18:00:00","06-22-2018 19:29:11","06-23-2018 14:24:49","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135758602"," ","Credit card refinancing","Credit card refinancing","301xx","GA","","0","6","22195","25.0","55.7","38.1","0","0.0","10-22-2008 17:00:00","755","759","1"," "," ","6"," ","3","0","24","0","92777","38781.0","31.9","50100","27","81323","23"," ","f","","0","0","0","0","0","null","24","3","3","202823","92777","4639","10","6","10","100","0","0","0","4","72","10","116","3","121500","10","21","0","12.80","INDIVIDUAL","CASH"," "," "," ","3","3","0","1","19","53996.0","66.4","3","5","18945.0","45.7","0","0","1","0","660"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135725952","153972585","15000.0","5775.0","36","5.31","1.88","0.83","451.66","A","A1","Payroll","1 year","MORTGAGE","57000.0","Source Verified","06-22-2018 10:41:32","07-23-2018 14:00:00","06-23-2018 14:00:00","06-22-2018 10:34:38","06-23-2018 13:02:23","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135725952"," ","Debt consolidation","Debt consolidation","922xx","CA","","0","3","34741","0.0","31.6","10.02","1","0.0","09-21-1995 17:00:00","670","674","0","13"," ","7","13","7","9","13","0","16249","16249.0","25.3","50800","38","0","26"," ","f","","0","1","0","1","0","13","13","1","7","349000","292280","26571","11","3","5","92","1","0","0","3","105","6","273","7","64200","6","12","385","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","0","0","0","64","0.0"," ","1","1","12022.0","25.3","0","3","2","1967.93","1933"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135766096","154010875","15000.0","5475.0","36","6.83","1.88","0.83","462.0","A","A3","Personal banker","3 years","MORTGAGE","81000.0","Source Verified","06-23-2018 06:22:07","07-24-2018 06:00:00","06-24-2018 06:00:00","06-23-2018 06:01:40","06-23-2018 22:58:08","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135766096"," ","Debt consolidation","Debt consolidation","403xx","KY","","0","12","40769","0.0","0.1","3.63","0","0.0","06-22-2008 17:00:00","745","749","1"," "," ","0"," ","10","2","14","0","24819","5685.0","8.7","40800","31","19250","17"," ","f","","0","0","0","0","0","null","14","9","1","209555","147901","10564","9","2","4","100","0","0","0","12","82","4","120","5","65400","4","9","0","6.83","INDIVIDUAL","CASH"," "," "," ","3","4","4","5","1","19134.0","99.4","3","5","19.0","29.3","3","8","6","853.2","850"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135731727","153978346","16000.0","6300.0","36","14.52","7.40","1.15","550.9","C","C3","Graphic designer ","10+ years","RENT","70000.0","Source Verified","06-22-2018 12:48:20","07-22-2018 18:00:00","06-22-2018 18:00:00","06-22-2018 10:22:17","06-22-2018 14:29:54","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135731727"," ","Debt consolidation","Debt consolidation","902xx","CA","","0","4","4743","62.5","81.8","23.37","0","0.0","09-21-2002 17:00:00","695","699","0","65"," ","0","65","14","0","22","0","30702","27010.0","50.6","26000","41","15100","37"," ","f","","0","1","0","0","0","65","22","0","14","68500","30702","1462","21","7","8","97","0","0","0","4","188","13","189","14","53400","13","20","0","14.26","INDIVIDUAL","CASH"," "," "," ","0","2","0","0","32","3692.0","24.5","0","4","7483.0","44.8","0","0","1","0","500"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135756816","153992531","22000.0","11650.0","60","5.31","2.27","0.59","418.3","A","A1","In Home care provider","2 years","RENT","270000.0","Not Verified","06-22-2018 16:31:09","07-23-2018 10:00:00","06-23-2018 10:00:00","06-22-2018 16:13:17","06-23-2018 08:01:22","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135756816"," ","Credit card refinancing","Credit card refinancing","954xx","CA","","0","0","32511","0.0","35.5","2.47","0","0.0","03-21-2013 17:00:00","710","714","0"," "," "," "," ","29","0","7","0","17889","17889.0","35.5","50400","11","0","11"," ","f","","0","0","0","0","0","null","7","0","29","50400","17889","2556","10","6","7","100","0","0","0","0"," ","6","63","29","50400","6","7","0","5.33","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","0","0","0"," ","0.0"," ","0","0","5649.0","35.5","0","0","0","0","625"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135704692","153953196","16000.0","5225.0","36","14.03","7.40","1.15","547.08","C","C2","Operations Manager","10+ years","MORTGAGE","41000.0","Source Verified","06-21-2018 17:33:18","07-22-2018 14:00:00","06-22-2018 14:00:00","06-21-2018 17:06:12","06-22-2018 13:01:03","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135704692"," ","Debt consolidation","Debt consolidation","786xx","TX","","0","8","2643","0.0","11.9","36.3","0","0.0","11-21-2008 16:00:00","690","694","0","53"," ","4"," ","13","2","8","0","32962","12675.0","54.2","3000","13","28931","7"," ","f","","0","1","0","0","0","53","8","3","9","275920","252527","36075","2","1","2","84","0","0","0","3","58","4","69","9","23400","4","6","0","13.77","JOINT","CASH","116500.0","20.46","Source Verified","0","1","0","0","28","20287.0","70.1","3","6","357.0","63.0","4","3","2","1342.66","656","15245","630","634","06-21-2008 17:00:00","0","2","13","61.6","8","5","0","1"," "
"135674693","153920086","20000.0","9125.0","36","5.31","1.88","0.83","602.21","A","A1","Structural Engineer","4 years","RENT","120000.0","Not Verified","06-21-2018 10:22:48","07-22-2018 10:00:00","06-22-2018 10:00:00","06-21-2018 09:15:36","06-22-2018 06:38:04","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135674693"," ","Credit card refinancing","Credit card refinancing","750xx","TX","","0","8","26299","10.0","39.1","7.69","0","0.0","09-20-2012 17:00:00","680","684","0"," "," ","15"," ","14","0","11","0","21631","16901.0","39.1","43200","13","8000","10"," ","f","","0","0","0","0","0","null","11","1","12","51200","21631","1966","10","8","10","100","0","0","0","2","36","8","69","14","43200","8","10","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","1","0","1","17","4730.0","59.1","0","6","4631.0","42.2","0","0","0","0","850"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135788455","154025325","20000.0","8550.0","36","8.08","1.88","0.83","627.47","A","A5","Mining Engineer","10+ years","MORTGAGE","101000.0","Source Verified","06-23-2018 15:16:50","07-23-2018 18:00:00","06-23-2018 18:00:00","06-23-2018 15:07:20","06-23-2018 15:20:52","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135788455"," ","Home improvement","Home improvement","554xx","MN","","0","1","7810","71.4","75.3","25.29","0","0.0","06-22-2006 17:00:00","690","694","0"," "," ","13"," ","45","1","14","0","35756","28288.0","68.7","31600","17","43465","11"," ","f","","0","0","0","0","0","null","14","0","13","295384","217510","15536","7","6","7","100","0","0","0","5","75","9","144","45","41200","9","10","0","8.08","INDIVIDUAL","CASH"," "," "," ","0","3","0","1","13","7468.0","17.2","0","0","6462.0","42.2","1","0","0","1490.59","1500"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135702189","153937690","24000.0","12550.0","60","7.46","2.27","0.59","480.46","A","A4","Credit Officer II","3 years","OWN","76508.0","Not Verified","06-21-2018 15:13:35","07-22-2018 14:00:00","06-22-2018 14:00:00","06-21-2018 14:39:36","06-22-2018 09:09:06","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135702189"," ","Debt consolidation","Debt consolidation","752xx","TX","","0","0","4335","37.5","74.6","21.65","0","0.0","10-20-1994 17:00:00","690","694","1","27"," ","4","27","47","0","23","0","91232","19438.0","44.8","17100","47","82714","27"," ","f","","0","0","0","0","0","null","23","0","47","126114","91232","3967","11","8","8","95","0","0","0","20","160","14","284","47","43400","14","21","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","2","0","0","54","71794.0","44.6","0","0","3513.0","44.7","0","3","1","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"135591343","153831384","27000.0","15500.0","60","5.31","2.27","0.59","513.37","A","A1","Driving Expert ","10+ years","MORTGAGE","92000.0","Source Verified","06-19-2018 20:56:04","07-20-2018 14:00:00","06-20-2018 14:00:00","06-19-2018 20:48:37","06-20-2018 11:14:33","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135591343"," ","Debt consolidation","Debt consolidation","080xx","NJ","","0","1","28037","0.0","48.0","20.45","0","0.0","03-19-1998 16:00:00","750","754","0","44"," ","10"," ","65","3","11","0","59805","27110.0","45.6","50500","19","49835","8"," ","f","","0","0","0","0","0","null","11","1","10","354900","263975","23998","6","6","6","94","0","0","0","8","184","8","243","65","62900","8","8","0","5.33","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","2","1","1","10","32695.0","83.6","0","0","5957.0","51.5","1","0","1","2158.17","2150"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134739696","152781707","15800.0","3675.0","36","14.03","7.40","1.15","540.24","C","C2","Foreman / Driver","10+ years","RENT","65000.0","Not Verified","06-21-2018 11:39:04","07-22-2018 18:00:00","06-22-2018 18:00:00","06-05-2018 18:57:30","06-22-2018 15:20:39","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134739696"," ","Debt consolidation","Debt consolidation","700xx","LA","","0","5","5112","20.0","30.0","39.03","1","0.0","08-05-2006 17:00:00","685","689","1","12"," ","1","38","4","0","16","0","30530","4990.0","34.7","7300","55","52926","26","38","f","","0","0","0","0","0","null","16","2","4","67326","30530","1908","12","3","5","76","0","0","0","29","124","7","142","4","14400","7","11","0","13.77","INDIVIDUAL","CASH"," "," "," ","2","4","0","2","23","25540.0","48.3","2","3","1315.0","45.3","2","1","2","0","100"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135649656","153895929","25000.0","12475.0","36","6.19","1.88","0.83","762.71","A","A2","Legal Assistant","10+ years","OWN","61500.0","Source Verified","06-20-2018 16:51:16","07-21-2018 18:00:00","06-21-2018 18:00:00","06-20-2018 16:46:08","06-21-2018 15:32:57","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135649656"," ","Debt consolidation","Debt consolidation","995xx","AK","","0","4","32182","25.0","43.0","30.13","0","0.0","06-19-1998 17:00:00","740","744","1"," "," ","0"," ","4","0","13","0","55369","25321.0","39.4","56500","19","54034","16"," ","f","","0","0","0","0","0","null","13","1","4","118234","55369","4259","13","8","8","100","0","0","0","3","54","9","240","4","64200","9","10","0","6.19","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","3","0","1","15","30048.0","55.6","1","3","7786.0","46.8","1","4","1","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"135668910","153914318","20000.0","7450.0","36","16.46","7.40","1.15","707.7","C","C5","Owner","10+ years","RENT","55000.0","Not Verified","06-21-2018 09:39:14","07-21-2018 10:00:00","06-21-2018 10:00:00","06-21-2018 09:34:30","06-21-2018 09:43:42","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135668910"," ","Business","Business","921xx","CA","","0","2","2800","0.0","34.9","7.9","0","0.0","03-20-1996 16:00:00","690","694","0"," ","45","11"," ","11","0","3","1","17334","1500.0","34.9","4300","4","17999","3"," ","f","","1","0","0","0","0","null","3","2","11","22299","17334","5778","3","2","2","100","0","0","0","1","12","2","267","11","4300","2","2","0","16.20","INDIVIDUAL","CASH"," "," "," ","0","1","1","1","12","15834.0","88.0","1","1","1262.0","77.7","0","0","3","0","1200"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135747050","153982754","30600.0","17425.0","36","14.52","7.40","1.15","1053.59","C","C3","ADMIN ASSISTANT","10+ years","RENT","67000.0","Source Verified","06-22-2018 15:55:13","07-23-2018 14:00:00","06-23-2018 14:00:00","06-22-2018 15:49:13","06-23-2018 10:05:58","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135747050"," ","Credit card refinancing","Credit card refinancing","940xx","CA","","0","0","0","100.0","102.5","26.46","0","0.0","03-21-1999 16:00:00","690","694","0"," "," "," "," ","47","0","14","0","36956","33697.0","84.9","29000","17","16200","15"," ","f","","0","0","0","0","0","null","14","0","38","55900","36956","2640","6","6","6","100","0","0","0","2","53","12","231","42","39700","12","13","0","14.26","INDIVIDUAL","CASH"," "," "," ","0","1","0","0","38","3259.0","20.1","0","0","9345.0","66.1","0","0","0","0","500"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135720950","153964582","20000.0","6750.0","36","15.49","7.40","1.15","698.12","C","C4","Paralegal","4 years","RENT","65000.0","Source Verified","06-22-2018 06:40:51","07-22-2018 10:00:00","06-22-2018 10:00:00","06-22-2018 06:25:16","06-22-2018 08:44:14","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135720950"," ","Debt consolidation","Debt consolidation","070xx","NJ","","0","5","5115","50.0","54.7","22.56","0","0.0","02-21-2011 16:00:00","685","689","0"," "," ","8"," ","5","0","11","0","66054","10531.0","45.2","11300","12","53880","8"," ","f","","0","0","0","0","0","null","11","5","1","82576","66054","6005","4","4","4","100","0","0","0","2","88","6","67","1","23300","6","7","0","15.23","INDIVIDUAL","CASH"," "," "," ","3","2","1","1","8","52069.0","96.6","2","2","4342.0","80.0","1","0","3","0","1800"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135557724","153800661","28000.0","14600.0","60","6.19","2.27","0.59","543.8","A","A2","Aviation Electrician","10+ years","RENT","70000.0","Source Verified","06-19-2018 14:02:53","07-20-2018 10:00:00","06-20-2018 10:00:00","06-19-2018 13:51:38","06-20-2018 09:10:39","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135557724"," ","Debt consolidation","Debt consolidation","932xx","CA","","0","3","500","0.0","0.0","23.23","0","0.0","10-18-2006 17:00:00","720","724","0"," "," ","14"," ","135","0","9","0","51341","27866.0","56.1","500","14","46951","9"," ","f","","0","0","0","0","0","null","9","0","14","96651","51341","5705","1","0","1","92","0","0","0","5","135","4","140","14","49700","4","8","0","6.21","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","1","0","0","37","23475.0"," ","0","3","0.0","56.1","0","6","0","0","300"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135586110","153856184","35000.0","21525.0","36","6.83","1.88","0.83","1077.99","A","A3","Police Officer","10+ years","MORTGAGE","92000.0","Not Verified","06-20-2018 07:05:12","07-21-2018 14:00:00","06-21-2018 14:00:00","06-20-2018 06:43:27","06-21-2018 13:43:53","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135586110"," ","Credit card refinancing","Credit card refinancing","346xx","FL","","0","4","33248","16.7","24.1","18.29","0","0.0","04-19-2007 17:00:00","710","714","0"," "," ","10"," ","53","0","11","0","60300","12749.0","24.1","43800","17","53846","11"," ","f","","0","0","0","0","0","null","11","3","6","106846","60300","5482","6","4","6","100","0","0","0","6","129","7","134","11","53000","7","9","1040","6.83","INDIVIDUAL","CASH"," "," "," ","1","2","2","2","6","47551.0","88.3","1","2","3372.0","56.4","1","1","1","0","1000"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135792601","154028485","25000.0","11400.0","60","7.46","2.27","0.59","500.48","A","A4","Heavy Machine Operator","10+ years","MORTGAGE","85000.0","Not Verified","06-23-2018 17:37:43","07-24-2018 06:00:00","06-24-2018 06:00:00","06-23-2018 17:30:03","06-23-2018 17:58:17","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135792601"," ","Debt consolidation","Debt consolidation","864xx","AZ","","0","3","14021","0.0","3.3","2.05","0","0.0","07-23-1996 17:00:00","745","749","0","44"," ","20","44","43","3","7","0","5282","5282.0","14.8","14500","22","0","11"," ","f","","0","0","0","0","0","44","7","2","1","143300","64710","9244","3","1","2","95","0","0","0","8","152","3","263","1","35800","3","6","0","7.48","INDIVIDUAL","CASH"," "," "," ","2","0","0","0","32","0.0"," ","2","3","479.0","14.8","0","0","0","908.79","900"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135746707","153982391","19200.0","5125.0","36","13.06","7.40","1.15","647.48","C","C1","Music Director","10+ years","RENT","75000.0","Not Verified","06-22-2018 14:18:24","07-22-2018 18:00:00","06-22-2018 18:00:00","06-22-2018 13:59:14","06-22-2018 14:24:25","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135746707"," ","Debt consolidation","Debt consolidation","917xx","CA","","0","8","4480","60.0","81.8","29.52","0","0.0","07-21-2007 17:00:00","685","689","0"," "," ","13"," ","55","0","22","0","78026","35317.0","69.1","24600","30","56719","17"," ","f","","0","0","0","0","0","null","22","3","9","107819","78026","3547","5","5","5","100","0","0","0","13","102","12","131","10","51100","12","14","0","12.80","INDIVIDUAL","CASH"," "," "," ","0","8","2","6","9","42709.0","75.3","1","2","10333.0","72.4","1","3","0","0","200"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135490348","153736070","38000.0","23775.0","60","7.46","2.27","0.59","760.72","A","A4","Produce buyer - merchandiser ","1 year","MORTGAGE","84000.0","Source Verified","06-20-2018 13:46:12","07-21-2018 14:00:00","06-21-2018 14:00:00","06-18-2018 17:12:52","06-21-2018 09:11:28","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135490348"," ","Credit card refinancing","Credit card refinancing","750xx","TX","","0","2","44663","0.0","14.1","2.09","0","0.0","03-18-1978 16:00:00","825","829","1"," "," ","4"," ","40","6","7","0","7794","7794.0","14.2","52000","26","0","14"," ","f","","0","0","0","0","0","null","7","1","3","364700","304156","43451","9","3","4","100","0","0","0","6","97","4","483","14","55000","4","5","0","7.48","JOINT","CASH","114000.0","23.15","Source Verified","1","0","0","0","59","0.0"," ","0","1","4139.0","14.2","1","9","2","1992.15","1150","75716","705","709","10-18-2003 17:00:00","0","2","23","54.6","2","34","0","0"," "
"135672619","153918017","20000.0","5525.0","36","15.49","7.40","1.15","698.12","C","C4","Financial Aid Advisor","10+ years","RENT","50681.0","Not Verified","06-21-2018 08:50:57","07-21-2018 14:00:00","06-21-2018 14:00:00","06-21-2018 08:27:19","06-21-2018 10:17:26","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135672619"," ","Debt consolidation","Debt consolidation","919xx","CA","","0","3","346","100.0","76.9","24.13","1","0.0","09-20-2008 17:00:00","685","689","0","5","50"," ","5","29","0","10","1","21206","3990.0","48.1","1500","17","38263","9"," ","f","","1","0","0","0","0","null","10","2","4","46563","21206","2121","2","1","1","94","0","0","0","8","117","6","43","4","8300","6","8","0","15.23","JOINT","CASH","108089.0","16.15","Not Verified","2","2","0","1","23","17216.0","45.0","2","2","1154.0","45.5","0","1","0","0","1200","14304","670","674","03-20-2005 16:00:00","0","0","5","85.0","3","2","0","0"," "
"135720887","153964515","27900.0","13250.0","60","7.46","2.27","0.59","558.53","A","A4","QA Compliance Coordinator","2 years","RENT","61176.0","Source Verified","06-22-2018 17:23:51","07-23-2018 14:00:00","06-23-2018 14:00:00","06-22-2018 05:52:28","06-23-2018 10:30:39","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135720887"," ","Credit card refinancing","Credit card refinancing","076xx","NJ","","0","5","4763","33.3","68.9","17.18","0","0.0","10-21-2007 17:00:00","715","719","0"," "," "," "," ","12","0","16","0","50929","25786.0","73.0","15300","26","32341","12"," ","f","","0","0","0","0","0","null","16","1","12","67641","50929","3395","6","3","4","100","0","0","0","14","117","4","128","12","35300","4","5","0","7.48","INDIVIDUAL","CASH"," "," "," ","0","11","0","3","16","25143.0","77.7","1","2","7831.0","75.3","0","4","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135684545","153940000","19200.0","4475.0","36","14.03","7.40","1.15","656.5","C","C2","Network Administrator","3 years","RENT","51000.0","Verified","06-22-2018 18:29:50","07-23-2018 14:00:00","06-23-2018 14:00:00","06-21-2018 12:12:59","06-23-2018 13:22:04","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135684545"," ","Debt consolidation","Debt consolidation","757xx","TX","","0","4","920","100.0","93.4","19.93","0","0.0","12-20-2002 16:00:00","680","684","1"," "," ","6"," ","18","0","7","0","16132","13988.0","70.3","13900","42","15107","6"," ","f","","0","0","0","0","0","null","7","1","6","35007","16132","2305","3","3","3","100","0","0","0","36","120","5","186","6","19900","5","6","0","13.77","INDIVIDUAL","CASH"," "," "," ","1","1","0","0","54","2144.0","14.2","1","4","11529.0","46.1","0","1","2","0","1050"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135776881","154009745","35000.0","19250.0","36","14.52","7.40","1.15","1205.08","C","C3","Developer","< 1 year","MORTGAGE","130000.0","Not Verified","06-23-2018 11:16:52","07-23-2018 14:00:00","06-23-2018 14:00:00","06-23-2018 11:14:13","06-23-2018 11:17:32","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135776881"," ","Debt consolidation","Debt consolidation","841xx","UT","","0","4","13162","16.7","59.5","11.65","0","0.0","09-22-2006 17:00:00","700","704","0"," "," ","2"," ","36","3","10","0","33853","19338.0","59.5","32500","26","17500","15"," ","f","","0","0","0","0","0","null","10","2","8","219600","194963","24370","15","3","8","100","0","0","0","8","141","3","129","36","32500","3","8","0","14.26","INDIVIDUAL","CASH"," "," "," ","0","1","2","4","8","14515.0","82.9","0","0","14701.0","67.7","2","0","3","1118","900"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135798666","154033606","32000.0","16175.0","36","11.05","3.95","0.97","1048.4","B","B4","technician","10+ years","MORTGAGE","91000.0","Not Verified","06-24-2018 06:53:33","07-24-2018 10:00:00","06-24-2018 10:00:00","06-24-2018 06:38:31","06-24-2018 06:56:15","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135798666"," ","Other","Other","104xx","NY","","0","5","33371","42.9","40.9","13.1","0","0.0","12-23-2000 16:00:00","730","734","0"," "," ","9"," ","19","2","15","0","34156","29475.0","36.3","56500","25","0","18"," ","f","","0","0","0","0","0","null","15","2","7","503387","399819","26655","11","6","7","100","0","0","0","4","110","9","210","10","81200","9","12","0","10.99","INDIVIDUAL","CASH"," "," "," ","0","0","0","1","16","0.0"," ","1","2","7309.0","39.5","1","1","2","2460.79","1100"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135599218","153853329","32000.0","16150.0","36","5.31","1.88","0.83","963.53","A","A1","Labor Planning Manager ","2 years","RENT","125000.0","Source Verified","06-20-2018 07:30:28","07-20-2018 14:00:00","06-20-2018 14:00:00","06-20-2018 07:11:41","06-20-2018 12:59:54","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135599218"," ","Debt consolidation","Debt consolidation","761xx","TX","","0","4","35952","0.0","10.1","17.02","0","0.0","09-19-1998 17:00:00","710","714","0","74"," ","18"," ","43","1","10","0","77057","21087.0","34.1","40000","22","63437","7"," ","f","","0","0","0","0","0","null","10","2","2","125237","77057","7706","4","3","4","95","0","0","0","14","121","5","237","29","61800","5","7","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","2","3","2","4","2","55970.0","77.9","0","0","1696.0","47.6","4","8","0","0","250"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134060118","151526951","30000.0","14125.0","36","5.31","1.88","0.83","903.31","A","A1","Pathologist","8 years","MORTGAGE","250000.0","Source Verified","06-20-2018 11:50:07","07-20-2018 18:00:00","06-20-2018 18:00:00","05-22-2018 08:04:01","06-20-2018 15:08:46","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134060118"," ","Credit card refinancing","Credit card refinancing","841xx","UT","","0","3","58363","25.0","47.3","18.47","0","0.0","11-21-1991 16:00:00","735","739","0"," "," ","22"," ","30","4","17","0","323604","52888.0","43.4","110800","31","286834","19"," ","f","","0","0","0","0","0","null","17","3","2","1122734","947000","59188","13","7","8","100","0","0","0","8","175","8","318","2","121800","8","11","0","5.31","INDIVIDUAL","CASH"," "," "," ","2","4","1","1","2","270716.0","19.4","2","2","16489.0","37.7","0","1","0","4468.75","2900"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135470464","153717448","35000.0","18650.0","60","6.83","2.27","0.59","690.24","A","A3","RN","10+ years","MORTGAGE","76000.0","Not Verified","06-20-2018 17:29:43","07-21-2018 10:00:00","06-21-2018 10:00:00","06-18-2018 15:14:13","06-21-2018 08:09:55","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135470464"," ","Debt consolidation","Debt consolidation","064xx","CT","","0","7","90310","12.5","23.3","10.4","0","0.0","02-17-2003 16:00:00","760","764","0"," "," ","8"," ","8","6","12","0","35555","27390.0","22.8","117700","32","12248","21"," ","f","","0","0","0","0","0","null","12","2","2","417371","300920","25077","17","5","8","100","0","0","0","5","137","5","172","2","120200","5","9","0","6.85","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","1","0","2","14","8165.0","66.7","2","4","12454.0","26.8","2","1","3","2207.17","1940"," "," "," "," "," "," "," "," "," "," "," "," "," "
