id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"134682180","152714950","34000.0","33625.0","60","7.46","2.27","0.59","680.65","A","A4","Real Estate Broker","9 years","MORTGAGE","75000.0","Not Verified","06-04-2018 16:32:34","07-12-2018 14:00:00","06-12-2018 14:00:00","06-04-2018 16:28:43","06-12-2018 08:44:27","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134682180"," ","Debt consolidation","Debt consolidation","770xx","TX","","0","3","28817","0.0","31.2","10.87","0","0.0","03-03-1980 16:00:00","770","774","2"," "," ","1"," ","2","1","10","0","103786","103161.0","26.7","41900","16","13430","8"," ","f","","0","0","0","0","0","null","10","2","2","157430","103786","11532","4","3","3","100","0","0","0","6","260","4","158","2","144000","4","5","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","2","4","0","0","156","625.0","4.7","2","3","6375.0","22.0","1","1","6","0","353"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134295531","151975314","15000.0","3475.0","36","10.07","3.95","0.97","484.51","B","B2","Day Program Instructor","10+ years","RENT","33000.0","Source Verified","05-29-2018 14:27:59","07-13-2018 14:28:00","06-18-2018 10:00:00","05-26-2018 13:33:12","06-18-2018 07:47:30","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134295531"," ","Debt consolidation","Debt consolidation","212xx","MD","","0","3","7714","33.3","49.3","23.45","0","0.0","07-25-2007 17:00:00","705","709","0"," "," "," "," ","10","0","15","0","24940","21128.0","51.7","15200","42","12314","22"," ","f","","0","0","0","0","0","null","15","2","10","53214","24940","1663","9","2","3","100","0","0","0","20","130","5","130","10","40900","5","11","0","10.01","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","4","0","0","87","3812.0","31.0","2","3","7370.0","46.9","0","6","0","0","955"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134621300","152603205","10000.0","2475.0","36","13.06","7.40","1.15","337.23","C","C1","Business office","6 years","RENT","37000.0","Source Verified","06-03-2018 08:54:44","07-18-2018 08:57:34","06-18-2018 10:00:00","06-03-2018 08:39:06","06-18-2018 08:56:22","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134621300"," ","Credit card refinancing","Credit card refinancing","922xx","CA","","0","7","12734","16.7","38.5","14.82","0","0.0","10-02-2004 17:00:00","695","699","1"," "," ","1"," ","9","0","11","0","12840","8039.0","31.0","20700","15","6000","12"," ","f","","0","0","0","0","0","null","11","2","9","31900","12840","1167","7","6","6","100","0","0","0","3","164","7","55","9","25900","7","10","0","12.80","INDIVIDUAL","CASH"," "," "," ","0","1","1","1","10","4801.0","80.0","1","6","2552.0","40.3","0","0","2","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134723282","152756231","40000.0","36975.0","60","7.46","2.27","0.59","800.76","A","A4","CEO","10+ years","OWN","100000.0","Not Verified","06-07-2018 08:19:21","07-12-2018 06:00:00","06-12-2018 06:00:00","06-05-2018 12:40:21","06-11-2018 16:55:45","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134723282"," ","Credit card refinancing","Credit card refinancing","470xx","IN","","0","1","38354","0.0","14.4","27.67","0","0.0","01-04-1976 16:00:00","815","819","0"," "," ","20"," ","152","2","8","0","72893","6446.0","14.4","44800","17","119541","5"," ","f","","0","0","0","0","0","null","8","0","20","544341","393011","49126","4","3","3","100","0","0","0","10","218","3","509","152","44800","3","3","0","7.48","INDIVIDUAL","CASH"," "," "," ","0","2","0","1","20","66447.0","13.8","0","0","3128.0","14.1","1","5","0","2315"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"134519300","152249025","40000.0","21700.0","60","11.05","3.98","0.68","870.7","B","B4","Machinist","< 1 year","MORTGAGE","60000.0","Source Verified","05-31-2018 12:21:12","07-15-2018 12:26:52","06-18-2018 10:00:00","05-31-2018 12:12:08","06-18-2018 09:24:31","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134519300"," ","Debt consolidation","Debt consolidation","370xx","TN","","0","5","813","100.0","93.3","27.54","0","0.0","11-29-1996 16:00:00","715","719","1"," "," ","1"," ","24","2","9","0","40519","20897.0","56.6","12200","19","30611","9"," ","f","","0","0","0","0","0","null","9","1","9","67511","40519","4502","3","3","3","100","0","0","0","8","124","7","258","16","36900","7","8","0","11.04","JOINT","CASH","125000.0","15.4","Source Verified","0","0","1","3","9","19622.0","64.1","0","2","5017.0","60.0","4","1","11","0","1086","22599","640","644","11-29-1996 16:00:00","1","0","12","65.1","1","10","0","0"," "
"134675587","152690324","35000.0","23375.0","60","7.46","2.27","0.59","700.67","A","A4","Construction Tech 3","3 years","MORTGAGE","80000.0","Source Verified","06-04-2018 16:48:27","07-14-2018 18:00:00","06-14-2018 18:00:00","06-04-2018 13:52:02","06-14-2018 14:20:06","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134675587"," ","Debt consolidation","Debt consolidation","693xx","NE","","0","1","26551","8.3","43.9","21.54","0","0.0","11-03-2006 16:00:00","730","734","0"," "," "," "," ","22","3","16","0","38493","24437.0","45.4","47300","22","41993","16"," ","f","","0","0","0","0","0","null","16","0","22","203902","128875","8055","12","11","12","100","0","0","0","3","102","13","131","22","53800","13","14","0","7.48","JOINT","CASH","160000.0","13.67","Source Verified","0","1","0","0","53","14056.0"," ","0","1","3965.0","45.4","0","0","0","1093.33","1100","37881","725","729","02-03-2002 16:00:00","1","3","12","63.7","1","14","0","0"," "
"134715024","152759939","20000.0","18325.0","60","7.46","2.27","0.59","400.38","A","A4","Technical Services Manager","1 year","RENT","84000.0","Not Verified","06-11-2018 10:33:51","07-11-2018 14:00:00","06-11-2018 14:00:00","06-05-2018 11:41:18","06-11-2018 10:35:20","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134715024"," ","Other","Other","775xx","TX","","0","2","28126","0.0","14.5","22.99","0","0.0","01-04-2001 16:00:00","785","789","0"," "," ","8"," ","35","2","10","0","57451","11111.0","22.0","32900","23","57177","9"," ","f","","0","0","0","0","0","null","10","1","8","117182","57451","5745","6","2","4","100","0","0","0","10","142","4","209","35","50400","4","6","0","7.48","INDIVIDUAL","CASH"," "," "," ","0","2","1","2","8","40991.0","12.4","0","0","2433.0","24.4","0","3","3","0","1745"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134697250","152734078","20000.0","5350.0","36","10.56","3.95","0.97","650.62","B","B3","","n/a","OWN","85000.0","Source Verified","06-05-2018 03:30:19","07-18-2018 10:00:00","06-18-2018 10:00:00","06-05-2018 03:27:48","06-18-2018 09:25:18","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134697250"," ","Debt consolidation","Debt consolidation","863xx","AZ","","0","3","24000","0.0","0.0","11.9","0","0.0","10-04-1978 17:00:00","795","799","1"," "," ","2"," ","29","0","6","0","41642","0.0","0.0","24000","18","58034","13"," ","f","","0","0","0","0","0","null","6","2","4","99034","41642","6940","8","0","2","100","0","0","0","5","59","0","476","6","41000","0","4","0","10.50","JOINT","CASH","182000.0","20.21","Source Verified","2","2","1","1","4","41642.0","97.6","1","2","0.0","13.8","3","3","2","2808.87"," ","71001","570","574","12-04-1986 16:00:00","1","2","10","88.2","0","35","1","1","9"
"134854251","152924019","35000.0","29200.0","60","7.46","2.27","0.59","700.67","A","A4","Manager - Business System Solutions","10+ years","MORTGAGE","145000.0","Source Verified","06-09-2018 06:46:37","07-09-2018 10:00:00","06-09-2018 10:00:00","06-08-2018 04:37:53","06-09-2018 09:39:14","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134854251"," ","Debt consolidation","Debt consolidation","121xx","NY","","0","4","9297","75.0","83.0","21.25","0","0.0","09-07-1990 17:00:00","700","704","0"," "," "," "," ","80","2","20","0","341777","80612.0","84.2","54600","32","225786","16"," ","f","","0","0","0","0","0","null","20","1","10","571486","561011","29527","7","4","4","100","0","0","0","14","301","6","333","22","95700","6","9","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","10","1","3","10","261165.0","108.4","0","1","18970.0","99.5","0","8","0","1916.42","1200"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134904789","152987827","10000.0","3375.0","36","14.03","7.40","1.15","341.93","C","C2","Firefighter","5 years","OWN","150000.0","Verified","06-09-2018 18:10:25","07-18-2018 10:00:00","06-18-2018 10:00:00","06-09-2018 18:08:06","06-18-2018 09:05:48","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134904789"," ","Home improvement","Home improvement","125xx","NY","","0","10","6040","45.5","78.1","20.3","0","0.0","12-09-2005 16:00:00","680","684","0","34"," ","2","34","11","1","24","0","63655","34343.0","58.8","27600","39","49933","27","34","f","","0","0","0","0","0","null","24","4","6","417864","361047","15698","18","11","11","94","0","0","0","10","132","16","150","6","58400","16","19","0","13.77","JOINT","CASH","195000.0","28.91","Verified","1","3","1","2","8","27174.0","54.4","3","6","5899.0","55.3","1","0","3","2686.12"," ","108059","710","714","12-09-2005 16:00:00","1","1","48","34.9","6","49","0","0"," "
"134735214","152778212","13000.0","11950.0","36","8.08","1.88","0.83","407.86","A","A5","meat cutter","7 years","RENT","58000.0","Not Verified","06-14-2018 06:35:31","07-14-2018 10:00:00","06-14-2018 10:00:00","06-05-2018 16:33:11","06-14-2018 08:18:09","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134735214"," ","Medical expenses","Medical expenses","142xx","NY","","0","2","18325","0.0","6.5","14.61","2","0.0","07-04-2005 17:00:00","735","739","0","11"," ","11","11","133","0","11","0","18985","6200.0","19.3","19600","21","34046","15","63","f","","0","0","0","0","0","null","11","2","1","66246","18985","1726","8","2","3","85","0","0","0","6","155","6","142","1","32200","6","8","0","8.08","INDIVIDUAL","CASH"," "," "," ","1","3","1","1","11","12785.0","37.6","1","1","652.0","28.7","1","3","1","0","625"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135028805","153110346","35000.0","31800.0","36","8.08","1.88","0.83","1098.07","A","A5","Recruiting Scheduler","< 1 year","OWN","62500.0","Not Verified","06-12-2018 18:17:16","07-13-2018 10:00:00","06-13-2018 10:00:00","06-12-2018 18:07:59","06-13-2018 06:58:52","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135028805"," ","Debt consolidation","Debt consolidation","940xx","CA","","0","3","49581","0.0","24.3","20.74","0","0.0","10-12-2012 17:00:00","750","754","0"," "," "," "," ","22","0","9","0","26715","15919.0","24.3","65500","10","26591","6"," ","f","","0","0","0","0","0","null","9","1","4","95846","26715","2968","6","5","6","100","0","0","0","3","68","5","42","22","65500","5","6","0","8.08","INDIVIDUAL","CASH"," "," "," ","1","2","0","0","30","10762.0","40.5","0","2","4790.0","27.9","0","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"134944846","153025040","15000.0","7425.0","36","15.49","7.40","1.15","523.59","C","C4","Police Communications Operator ","3 years","RENT","40000.0","Not Verified","06-11-2018 05:29:56","07-18-2018 10:00:00","06-18-2018 10:00:00","06-11-2018 05:25:01","06-18-2018 09:39:57","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134944846"," ","Home improvement","Home improvement","331xx","FL","","0","3","7629","33.3","28.0","34.74","0","0.0","06-10-2008 17:00:00","750","754","0"," "," ","14"," ","34","0","21","0","49079","4877.0","25.0","10600","37","64691","7"," ","f","","0","0","0","0","0","null","21","1","9","84191","49079","2454","4","1","4","100","0","0","0","30","109","2","120","24","19500","2","6","0","15.23","INDIVIDUAL","CASH"," "," "," ","0","15","1","2","9","44202.0","68.3","0","1","2971.0","58.3","1","2","0","0","725"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135245696","153501896","15000.0","14300.0","36","5.31","1.88","0.83","451.66","A","A1","Diesel mechanic","10+ years","OWN","65000.0","Not Verified","06-15-2018 07:15:49","07-15-2018 10:00:00","06-15-2018 10:00:00","06-15-2018 07:09:55","06-15-2018 08:39:45","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135245696"," ","Credit card refinancing","Credit card refinancing","855xx","AZ","","0","5","43403","0.0","20.2","23.38","0","0.0","01-14-2005 16:00:00","765","769","1"," "," ","6"," ","2","3","7","0","54127","10997.0","20.2","54400","19","59626","9"," ","f","","0","0","0","0","0","null","7","3","2","114026","54127","7732","9","4","5","100","0","0","0","7","78","4","161","2","54400","4","5","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","2","2","4","9","43130.0","72.3","1","1","7453.0","47.5","3","4","3","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"134981173","153054444","12000.0","5275.0","36","13.06","7.40","1.15","404.68","C","C1","Premium Advantage Specialist","1 year","RENT","40000.0","Verified","06-11-2018 16:30:04","07-18-2018 10:00:00","06-18-2018 10:00:00","06-11-2018 15:37:28","06-18-2018 09:31:47","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134981173"," ","Debt consolidation","Debt consolidation","371xx","TN","","0","3","8462","33.3","48.4","18.84","0","0.0","08-10-2002 17:00:00","660","664","1"," ","56","3"," ","3","0","9","1","111803","8338.0","36.9","16400","34","98240","11"," ","f","","1","0","0","0","0","null","9","1","3","120840","111803","12423","4","2","3","100","0","0","0","22","190","5","175","3","22600","5","7","234","12.80","INDIVIDUAL","CASH"," "," "," ","1","2","0","1","19","103465.0","75.5","1","2","7652.0","58.4","0","1","3","0","950"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135108783","153340664","25000.0","23350.0","60","7.46","2.27","0.59","500.48","A","A4","Multimedia Designer / Writer","3 years","MORTGAGE","65750.0","Source Verified","06-14-2018 07:03:12","07-14-2018 10:00:00","06-14-2018 10:00:00","06-14-2018 07:01:02","06-14-2018 08:21:13","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135108783"," ","Debt consolidation","Debt consolidation","928xx","CA","","0","7","48622","0.0","24.0","17.59","0","0.0","02-13-1998 16:00:00","800","804","0"," "," ","17"," ","29","4","12","0","47681","15378.0","17.8","64000","31","33386","20"," ","f","","0","0","0","0","0","null","12","3","4","467771","388480","32373","11","3","5","100","0","0","0","7","134","3","244","12","86400","3","9","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","2","2","3","4","32303.0","96.8","1","2","10552.0","39.8","0","3","0","2152.76","2100"," "," "," "," "," "," "," "," "," "," "," "," "," "
"133763145","151017857","15000.0","11350.0","60","7.46","2.27","0.59","300.29","A","A4","Sales","10+ years","MORTGAGE","45000.0","Source Verified","06-13-2018 09:49:41","07-13-2018 14:00:00","06-13-2018 14:00:00","05-17-2018 15:48:42","06-13-2018 10:28:09","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=133763145"," ","Credit card refinancing","Credit card refinancing","782xx","TX","","0","3","2657","80.0","84.0","12.11","0","0.0","11-16-1999 16:00:00","700","704","2"," "," ","3"," ","22","8","9","0","20984","20984.0","76.6","16600","25","0","13"," ","f","","0","0","0","0","0","null","9","1","4","138000","123225","13692","7","4","5","100","0","0","0","4","131","5","222","4","27400","5","8","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","0","0","0","41","0.0"," ","1","3","5781.0","76.6","1","1","2","1029","972"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135115216","153347081","20000.0","17325.0","36","7.46","1.88","0.83","621.76","A","A4","Dispatch Payroll Processor","4 years","OWN","67000.0","Not Verified","06-14-2018 05:53:32","07-15-2018 10:00:00","06-15-2018 10:00:00","06-14-2018 03:07:44","06-15-2018 08:43:12","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135115216"," ","Debt consolidation","Debt consolidation","080xx","NJ","","0","7","19758","0.0","39.2","19.99","0","0.0","01-13-1994 16:00:00","760","764","1"," "," ","0"," ","5","3","22","0","133055","13783.0","27.6","32500","31","120216","16"," ","f","","0","0","0","0","0","null","22","5","5","270116","184499","8386","8","5","7","100","0","0","0","12","106","6","134","5","49900","6","12","0","7.46","INDIVIDUAL","CASH"," "," "," ","1","9","0","0","26","119272.0","116.0","5","7","7494.0","82.7","0","1","2","1376.85"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"134977598","153057932","30000.0","17225.0","60","7.46","2.27","0.59","600.57","A","A4","RN","< 1 year","RENT","60000.0","Source Verified","06-11-2018 17:06:53","07-12-2018 10:00:00","06-12-2018 10:00:00","06-11-2018 16:48:24","06-12-2018 07:59:48","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134977598"," ","Debt consolidation","Debt consolidation","727xx","AR","","0","0","14796","33.3","58.9","20.32","0","0.0","05-10-2000 17:00:00","740","744","0"," "," ","3"," ","92","0","9","0","46292","21204.0","57.6","36000","22","43112","7"," ","f","","0","0","0","0","0","null","9","0","34","79912","46292","6613","4","2","4","100","0","0","0","14","154","2","187","76","36800","2","5","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","3","0","0","34","25088.0","58.2","0","0","13023.0","57.9","0","0","1","0","750"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134962800","153045078","15000.0","11100.0","36","5.31","1.88","0.83","451.66","A","A1","Software Engineer ","3 years","RENT","180000.0","Not Verified","06-13-2018 23:48:13","07-14-2018 10:00:00","06-14-2018 10:00:00","06-11-2018 13:33:49","06-14-2018 08:03:03","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134962800"," ","Credit card refinancing","Credit card refinancing","950xx","CA","","0","2","19990","11.1","54.7","12.11","1","0.0","01-10-2003 16:00:00","680","684","0","9"," ","18"," ","20","1","16","0","65514","25797.0","53.9","44100","46","72935","32"," ","f","","0","4","0","0","0","9","16","0","20","120835","65514","4368","23","7","10","91","1","0","0","13","128","8","185","20","47900","8","11","0","5.31","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","5","0","0","27","39717.0","43.0","0","2","6800.0","51.0","0","2","0","0","2500"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135112285","153343136","20000.0","15850.0","36","8.08","1.88","0.83","627.47","A","A5","Network engineer ","5 years","RENT","52000.0","Not Verified","06-14-2018 03:32:19","07-14-2018 10:00:00","06-14-2018 10:00:00","06-14-2018 03:18:21","06-14-2018 08:09:10","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135112285"," ","Credit card refinancing","Credit card refinancing","300xx","GA","","0","1","7905","0.0","67.7","14.17","0","0.0","11-13-2013 16:00:00","690","694","0"," "," "," "," ","6","0","5","0","20813","16595.0","67.7","24500","6","8000","4"," ","f","","0","0","0","0","0","null","5","1","6","32500","20813","4163","4","4","4","100","0","0","0","2","38","4","55","6","24500","4","4","0","8.08","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","1","0","0","25","4218.0","52.7","1","1","5380.0","64.0","0","1","0","0","750"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135207959","153480111","14000.0","11425.0","60","7.46","2.27","0.59","280.27","A","A4","Registered Nurse","1 year","MORTGAGE","75000.0","Not Verified","06-14-2018 21:46:12","07-15-2018 10:00:00","06-15-2018 10:00:00","06-14-2018 21:40:43","06-15-2018 08:06:16","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135207959"," ","Credit card refinancing","Credit card refinancing","130xx","NY","","0","5","15582","25.0","48.9","27.31","0","0.0","04-14-2002 17:00:00","720","724","0"," "," ","9"," ","54","2","18","0","120402","17597.0","45.7","30500","31","105597","11"," ","f","","0","0","0","0","0","null","18","2","9","248101","210890","11716","5","3","4","100","0","0","0","18","121","4","194","26","38500","4","7","0","7.48","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","10","2","5","9","102805.0","101.1","0","0","6624.0","80.2","2","5","5","1116.25","1075"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135043649","153126200","16000.0","7650.0","36","23.87","16.27","1.62","626.64","E","E2","Service Advisor","3 years","RENT","71000.0","Verified","06-13-2018 06:19:44","07-18-2018 10:00:00","06-18-2018 10:00:00","06-13-2018 04:44:52","06-18-2018 09:23:29","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135043649"," ","Debt consolidation","Debt consolidation","173xx","PA","","0","1","567","100.0","97.7","32.86","0","0.0","09-12-2009 17:00:00","670","674","0"," "," "," "," ","3","0","21","0","55111","43008.0","85.2","24900","33","30719","22"," ","f","","0","0","0","0","0","null","21","1","3","81219","55111","2624","10","9","9","100","0","0","0","11","105","15","78","3","50500","15","16","0","22.61","INDIVIDUAL","CASH"," "," "," ","1","5","0","0","43","12103.0","39.4","1","1","9544.0","67.9","0","2","0","0","1093"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135193525","153435654","5000.0","3050.0","36","13.06","7.40","1.15","168.62","C","C1","Front Desk","< 1 year","RENT","38000.0","Source Verified","06-15-2018 08:32:19","07-18-2018 10:00:00","06-18-2018 10:00:00","06-14-2018 18:28:30","06-18-2018 09:34:08","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135193525"," ","Debt consolidation","Debt consolidation","339xx","FL","","0","2","469","100.0","93.7","12.48","0","0.0","10-14-2003 17:00:00","675","679","0"," ","105","10"," ","65","0","5","1","16575","7031.0","68.3","7500","11","10396","5"," ","f","","1","0","0","0","0","null","5","2","7","20696","16575","3315","3","2","2","100","0","0","0","6","176","2","96","64","10300","2","3","0","12.80","INDIVIDUAL","CASH"," "," "," ","0","2","2","2","7","9544.0","91.8","0","0","5038.0","80.1","1","1","1","0","1269"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135025235","153094772","35000.0","21850.0","60","6.19","2.27","0.59","679.75","A","A2","senior vice president","7 years","MORTGAGE","230000.0","Verified","06-12-2018 15:25:30","07-14-2018 14:00:00","06-14-2018 14:00:00","06-12-2018 15:10:22","06-14-2018 11:43:32","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135025235"," ","Credit card refinancing","Credit card refinancing","223xx","VA","","0","0","7938","100.0","87.4","21.12","0","0.0","04-11-1994 17:00:00","740","744","0"," "," ","18"," ","132","1","5","0","236851","236851.0","80.5","110000","11","0","7"," ","f","","0","0","0","0","0","null","5","0","32","1415000","1199374","239875","4","2","2","100","0","0","0","3","106","4","290","43","260000","4","4","0","6.21","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","0","0","0","32","0.0"," ","0","0","71457.0","80.5","3","0","0","7455.83","7000"," "," "," "," "," "," "," "," "," "," "," "," "," "
"134026058","151490825","15750.0","11125.0","36","6.19","1.88","0.83","480.51","A","A2","Bar Manager","10+ years","MORTGAGE","62000.0","Not Verified","06-14-2018 10:19:20","07-14-2018 14:00:00","06-14-2018 14:00:00","05-21-2018 21:15:28","06-14-2018 10:25:19","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=134026058"," ","Credit card refinancing","Credit card refinancing","894xx","NV","","0","3","21362","28.6","43.2","25.94","0","0.0","06-21-2006 17:00:00","735","739","0"," "," ","11"," ","11","3","14","0","68788","38452.0","58.2","37600","27","44272","16"," ","f","","0","0","0","0","0","null","14","1","11","426372","379690","29207","8","6","7","100","0","0","0","8","99","8","143","11","66100","8","11","0","6.19","INDIVIDUAL","CASH"," "," "," ","0","2","0","1","15","30336.0","68.5","1","1","6016.0","62.3","0","5","1","1960.23","1960"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135091429","153187170","25000.0","17550.0","36","8.08","1.88","0.83","784.34","A","A5","General contractor","< 1 year","RENT","68000.0","Not Verified","06-13-2018 17:14:15","07-14-2018 10:00:00","06-14-2018 10:00:00","06-13-2018 14:29:19","06-14-2018 06:49:23","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135091429"," ","Business","Business","115xx","NY","","0","4","71664","0.0","26.4","26.9","0","0.0","07-12-2009 17:00:00","765","769","0"," "," ","7"," ","15","0","16","0","41966","25888.0","24.1","97400","21","32511","16"," ","f","","0","0","0","0","0","null","16","0","15","139911","41966","2623","11","10","11","100","0","0","0","3","56","12","107","15","107400","12","14","0","8.08","INDIVIDUAL","CASH"," "," "," ","0","2","0","1","15","16078.0","49.5","0","3","6992.0","30.0","2","0","1","0","600"," "," "," "," "," "," "," "," "," "," "," "," "," "
"135114503","153339443","10000.0","4400.0","36","14.03","7.40","1.15","341.93","C","C2","Mechanic ","3 years","MORTGAGE","55000.0","Source Verified","06-14-2018 06:30:04","07-18-2018 10:00:00","06-18-2018 10:00:00","06-14-2018 05:44:19","06-18-2018 08:53:11","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135114503"," ","Debt consolidation","Debt consolidation","420xx","KY","","0","5","500","0.0","0.0","26.12","0","0.0","07-13-2011 17:00:00","745","749","0"," "," ","3"," ","27","1","9","0","57816","992.0","13.8","500","10","62968","4"," ","f","","0","0","0","0","0","null","9","3","1","185730","172955","19217","1","0","1","100","0","0","0","5","34","1","83","1","7200","1","4","80","13.77","JOINT","CASH","85000.0","22.24","Source Verified","3","4","1","2","3","56824.0","76.6","1","2","0.0","61.7","3","1","7","833","832","11679","675","679","03-13-2008 17:00:00","0","1","10","62.5","2","19","0","0","63"
"135128021","153419029","12000.0","7300.0","36","7.46","1.88","0.83","373.06","A","A4","Professional Geologist","10+ years","MORTGAGE","95000.0","Not Verified","06-14-2018 12:41:49","07-18-2018 10:00:00","06-18-2018 10:00:00","06-14-2018 12:35:24","06-18-2018 09:05:17","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=135128021"," ","Credit card refinancing","Credit card refinancing","337xx","FL","","0","4","12833","0.0","11.5","13.93","0","0.0","07-13-2005 17:00:00","765","769","0"," "," ","3"," ","24","2","7","0","22920","9466.0","38.6","14500","9","57068","4"," ","f","","0","0","0","0","0","null","7","2","2","263168","204520","29217","2","1","2","100","0","0","0","3","155","2","110","15","24500","2","3","0","7.46","INDIVIDUAL","CASH"," "," "," ","1","3","1","1","9","13454.0","23.6","0","2","1667.0","28.1","0","0","2","1859.63","1860"," "," "," "," "," "," "," "," "," "," "," "," "," "
